"colmaxidx","colmaxval"
2903,1.83002952825018
4022,2.54938419063336
3266,2.68131811003917
1192,2.71952116912765
1241,2.23804727347997
2248,2.00429357259659
325,1.95210551742011
7141,3.03967276592472
919,2.55105186562363
6282,2.40889630906555
6901,2.09407064654746
1011,3.18534599880834
5623,2.85296539402822
921,2.9732444726338
6337,1.80455684710783
3091,2.19642449965939
5151,2.05621545402342
7,2.1365725416389
1434,2.79795372734415
5340,14.900989430658
4982,2.68329515273886
4845,2.45204046763875
5604,2.31136754890781
5985,2.43539150543614
3891,2.23364054714589
5358,2.0071353683727
3110,3.15728076949132
5856,2.12153130097445
5304,2.69946684205632
6122,2.79823765552791
5129,2.61993709253529
6593,2.02691553911509
2365,1.69364948218824
1675,3.06174394473765
3458,1.96918998755668
6379,3.00906239209177
6066,2.98882436370006
3101,2.41713489701232
259,2.30540318729197
5737,2.11493607509636
1704,3.28748556396163
5155,2.17171549768538
3463,2.54150067146408
4675,2.2040412792051
3637,2.45147315748489
206,1.78321526454074
2693,3.11202275774982
1513,2.55965189353927
961,2.52290050170794
4154,2.85925224986221
5085,2.52515024883851
6753,3.07412517085937
1014,11.9413382593422
5777,2.42491483895213
3013,2.4597364360604
1926,5.8057549851766
6831,2.32468534735781
24,3.74344922224067
1834,2.21727094934007
3111,3.39470966804044
4493,2.25717244452448
4149,3.19384982213436
623,1.88180819965566
6629,3.76504418780615
6061,2.28403198825585
4675,2.72845973495314
5619,9.44409581023623
402,2.72978567739637
1018,3.37817908181546
7253,2.24109612798937
2973,1.60908319744949
5708,2.86289558454444
6159,4.32879916667489
1248,2.22902744388059
5820,2.68725223294259
5007,3.2930190766679
2685,2.58819600238317
5875,2.25670733947604
1007,3.55706691371773
5370,2.88641558386835
7255,2.24852450446478
2975,3.00310059197544
3417,2.19179036512275
2310,3.56281777509406
4343,2.71706992459435
3926,2.17995354889933
2232,2.66012230499866
6098,3.24594980497032
7241,2.68401653477367
3772,2.66267620742296
4681,2.01972547750661
5399,2.38399856838871
2108,3.64981347174967
7069,1.98062665384562
2369,2.34987299728519
1901,3.35799006767757
1656,2.77232138855228
6047,2.48385671760347
3112,3.0156247426772
4673,2.1783907129534
1675,4.4552215042591
5820,1.77751141667716
254,2.89720224032876
4462,2.7355407758451
3213,2.57018966904649
3110,2.93242055118089
4479,3.46958424000871
238,3.77104035915263
1706,2.26255351220836
403,2.27978745006342
1316,1.94779709425733
5561,2.62163137069579
3191,3.09058038289554
4888,2.32553317345874
1483,2.19033777251467
4320,3.51831951187819
6617,2.45628722858773
1433,2.97453366542017
1802,2.92621157990021
5819,2.78619048310316
227,2.5109285199886
4806,1.97333831543765
523,2.56895169939764
2124,2.09568066051776
4832,1.53719501047887
3091,2.26024581642045
5758,2.05652131517076
4470,2.86546096056378
1618,3.2227974608934
1132,2.67032777982069
4471,2.34329388374348
5816,1.9662363170333
3121,2.35302317101132
1704,2.144614823172
4620,1.91621873300605
6457,2.01909320895747
5861,3.11445790120668
1510,1.90337975139229
1675,1.95654345062217
696,2.35429526032331
6204,3.65846787424169
5777,3.11660862118879
5251,2.31016393861319
1437,2.97668657944223
1013,15.6266553908728
4700,2.77684589280854
5640,2.69488068842198
6220,2.20750111525357
3209,3.29921356919821
7068,2.86645721553402
2069,2.64754078336889
2574,2.32759728111745
3340,2.6214995334377
6795,3.82217841527848
3120,3.26760684190591
3111,4.36552679638479
5313,2.28037705313134
3589,2.78347740474498
6175,2.10250967990189
4982,4.23143071296863
560,5.14854141071144
204,2.39530666111976
5594,2.53595560469564
6378,2.66122983224417
3358,2.51559452212534
7050,2.04870020440061
4676,2.58230657453136
3714,2.19838008478053
2165,2.60500874639794
6673,3.28692943273361
6305,1.98798410446133
6612,1.70927101067121
5597,2.28840024537157
2797,2.84266536978574
1678,2.39792575042761
5322,3.3694725288698
1616,3.04904616684677
4773,3.67212323180393
1615,2.39742445934464
3113,2.3790758854942
1672,2.17783757987777
2941,2.58968372890765
1153,2.68731737264673
6054,2.68488538847849
5325,2.58067446041102
1990,1.88894725806186
227,2.45014736706174
5820,2.7340159395486
5386,1.74765941104784
2939,2.42414600207656
3161,2.39246073555685
2039,2.35200882195975
6267,3.0888335722814
3335,1.74209282078989
5604,2.74364395189302
7001,1.94245859887579
5559,3.25424452698575
3157,1.76955321580894
620,3.39414560794232
563,3.21787587683135
4450,2.65694494458167
2860,2.49347719708368
6928,3.43995615845325
2698,2.15849725478565
1835,2.66659242705994
3400,1.95583442358667
2740,4.30453566576405
1452,2.26237990310429
1675,2.66030305907007
4675,1.9815479220014
2124,2.56614454079515
1675,3.60779103514342
402,2.54468653572974
2408,2.39792252253094
1090,2.74239355277431
2559,2.26438187825176
1527,2.89086362819332
1385,2.5719434779284
4104,2.88057737595946
501,2.32749344889073
5689,2.18274791028361
4223,2.10887463241703
2248,2.15010156643405
5212,2.59900432736544
3107,1.81592617035259
1618,1.77577918257065
4790,2.53650789239029
1412,2.08754771071951
4495,2.95358463345293
1618,2.21280950970102
4022,2.45214020983496
2069,3.0942431818099
2111,2.29215483025219
3019,2.34063959509066
6522,1.84711639025659
745,2.50388136238518
4551,2.05244424750644
2112,2.09237028660409
6980,2.26018395384829
6690,2.58547364849554
6766,3.32429908328578
6621,2.15999151863147
2508,2.81374604843526
504,19.5196125433391
6267,2.59452087213799
7027,1.90720739061825
6798,2.79488473616917
269,2.21462738263628
1471,2.03107882718438
4663,2.38303024315627
17,2.0496888307701
1620,2.77959525111077
7068,3.3689382451892
5623,2.25945438976439
4361,2.10837413154716
6086,3.19302888658057
2388,2.76929822576187
6941,2.31294845517267
1791,3.17107211021812
4808,2.80662260608029
6241,2.23996618756287
838,2.31645756430207
312,3.21209381777519
4675,3.03242442041907
2940,2.37067593854735
6297,2.11564169973894
1113,2.13239375282667
4270,16.8725386776154
5820,2.00325631971116
1483,3.16252568916796
5482,3.15961161976533
3640,2.60941008477147
1483,1.99716580621613
3714,3.0271744902657
2974,3.3057340229015
4677,2.32548315195361
4832,2.66996607226368
2941,1.91485006206121
5341,3.06267836657485
4779,2.01413528977576
724,2.24797077538549
5820,2.13525013678299
3409,2.14290965390051
1641,2.71145499858894
6067,12.8270080997767
207,2.43396821879969
5982,2.25344718735282
3649,1.89277915524229
4724,2.43424480783052
4620,1.97775809336498
3215,3.3304549441845
2173,2.59207421959211
203,2.55766228595972
1093,2.71047422131275
5973,2.25192630000528
1013,29.2973329966292
4818,2.48384400356073
682,2.6696052991875
4235,2.21708574766162
3775,2.42979381644688
6518,2.08296596497246
5604,2.92831932154622
6629,2.62624890391499
1374,2.24701977874563
3462,2.74965908206856
5335,5.07843199958979
961,2.17145620842396
2396,2.82225560169362
1704,3.10034777958346
6371,1.89435428152112
3463,2.55772543136185
6531,2.36873860931825
6680,1.83371251821015
3084,2.65429716037212
3070,2.59036857121363
956,1.99111601817915
2992,3.77331509872368
5778,2.3053731376021
5867,2.01506171666957
4979,2.77438915337907
243,2.11929093243586
5604,2.82378443357607
4189,2.07725108174685
1152,2.89286716202696
993,3.65946475800992
606,2.43575951455273
5605,1.96888746582142
6267,1.96761590933854
511,10.2354439147973
6087,2.23973944357141
4930,2.65042347100485
925,1.59153648936641
3101,2.19392035936001
1262,3.49914989984048
5820,2.29253541887305
6706,3.28398460733772
5583,2.4114655556178
1191,3.04057766583275
6625,2.42145363567488
3113,2.21935592933764
3062,2.19731488702386
518,2.91605825906384
1013,4.10186627724609
556,2.64544622930722
6566,2.4411546671237
7307,2.17159541115673
4932,2.70144841596848
6049,2.83731057994464
1672,3.98007054300975
3621,19.3606593051478
2028,2.4727027561427
2809,2.63852188733938
6267,2.68515586996385
5820,2.10019908510085
554,2.7408584208329
5619,2.08849134912119
5340,2.53073439047513
3176,2.63624502947242
1711,2.56874137256763
5792,2.46644805500449
4474,2.11404518977703
1980,2.20819408101509
1655,2.49927777244901
4985,2.36113404162971
4768,3.78581568692482
1484,2.06719907157784
5854,2.19973733408472
1123,2.52361191016279
20,2.89565189823029
7201,2.18515910556934
3210,1.98401160113592
1399,2.3680722403186
1036,2.16003842585083
4855,3.10832057888323
5761,2.59200998450892
5829,1.94421950095901
6267,2.45113564217499
1680,2.75762658024692
6625,2.81632258551218
22,2.28365483617058
1808,2.63813369131249
4767,2.2760057775222
6562,2.70407943498808
960,2.65175496357318
2661,2.59717032122448
440,3.9509863614376
5326,2.21074829604923
6704,2.22091954123686
993,2.5060731717549
3160,3.32000175004219
7281,3.10634793041567
7057,3.60570395907858
3121,2.30432667008364
1412,2.89670908763567
1183,3.64934444851827
6819,3.81555480132199
3214,1.67647161743427
213,2.08264387732072
2975,3.28903135272417
5119,3.07844044853794
1307,1.89267697389491
3567,1.65690685594451
252,2.08980668486524
2865,1.85095583874238
4789,3.34798002557384
4261,2.75903574166866
172,2.05745460936586
1931,2.54314751886036
1484,2.76782953584517
2016,9.56529635687429
1262,1.72959210723777
5327,2.91798073256576
7126,2.47649370028515
1383,1.96472338904528
3059,1.6171658273886
557,1.68056332090436
2004,3.38611228505071
6385,3.88403514054543
4317,2.32199659192772
3324,2.5122939019472
2314,6.6267688290982
1394,1.84374185144706
2580,2.64090801592527
3771,1.93846227672373
1368,2.47122710430809
2396,2.5559547528996
6337,2.70838924293285
5934,2.44782179254896
5329,2.49996912320035
5604,4.76558534736842
2123,2.50962371032078
2159,2.30803987940524
5821,2.47717667289038
4318,2.21217011089649
2942,2.23727640115916
5334,3.59696439703798
1655,2.43867728115139
2943,2.42757691972437
7275,2.56391355004355
6625,3.01844446825486
3847,2.40744818215867
5648,2.33623486841167
2329,3.67459514708323
2975,2.37450590427472
2390,2.30462878450843
4790,1.93348598618513
6518,1.85005934151668
4029,2.4618296189378
213,2.61393101778143
561,2.53216813225371
1652,2.45058013988615
3101,2.09322314208632
6640,2.20871295073472
517,10.8452940354131
6613,2.81102646162706
209,2.54574424323099
205,2.25321642719416
2556,2.97009457937198
6342,3.05112699631902
6100,2.69400108709208
4236,1.92612688411046
3084,2.06018747508421
1449,2.42054208477541
7129,1.38628321678092
5731,1.93347834207243
4949,3.43003699655759
1013,10.1717226759407
254,3.75801022338638
4777,4.45485189937026
6939,2.33628925281654
2612,1.69688973012011
2091,2.39903254765429
5353,2.50146903627334
267,1.99588035534895
6593,3.22982126514837
3293,2.14681401578128
3014,2.23580965114474
3796,2.22044213094699
1854,3.88623198088287
2510,3.13586151997528
7194,1.94909727082173
1982,3.59069512978689
6021,2.4170040136855
6002,11.0416479597606
5824,3.83748294521345
2107,2.10486205196197
6352,1.76237628926951
4766,2.74383407849981
2553,2.3003377911336
3210,2.71942322857812
464,2.88293238919991
501,2.43003389772924
6484,2.1533083213779
7030,2.47933257938997
5778,2.67283736311972
2028,2.2311778509924
4947,2.19875287011806
2021,4.5460131038939
6331,2.7589362386064
5297,2.58576164139705
4262,3.2350343453697
6045,1.78264345467203
5320,2.84058963835082
2041,2.57002716691896
4768,2.37291772821411
5103,3.15498256332957
3153,3.02460056763735
3121,2.61821271313451
637,3.41828980114055
2558,2.34790376433301
2974,3.12110601437811
5825,2.4172168320206
5398,2.34203158873516
1910,2.04275300057692
5819,2.0243827556926
4500,2.39676460121399
5401,2.23825819299139
5193,3.38398831208114
4765,5.96916871838341
5341,3.32177407400386
1191,2.20455180963417
5758,2.52162329697698
1133,2.81212774656783
939,2.39981166785584
2975,2.87932194254846
3603,3.82834291380101
4274,4.63481760232041
6076,4.0528466861774
6946,1.86916953206115
4343,2.04557027548525
5284,1.99746423696808
2938,2.84835455996867
1312,2.57281140230809
7008,1.72641516647397
3078,2.63264048644971
3155,2.33000477331716
3073,3.0964314488319
5777,2.0357886705334
2518,2.61541753114304
3454,2.18052281255468
1677,2.78833167522543
5530,2.57727257274858
1406,3.21727407048903
5021,3.0008619695164
1633,2.24223033085772
4488,2.17204238006376
5618,3.90981903722807
6375,3.09046943261668
5208,2.07446493129108
6952,2.86584532278892
5216,3.43520324182111
2559,2.55394916172417
1557,2.12247649262428
4665,2.26261677546511
5605,2.60262948155913
1013,7.26509488462814
6372,2.38226533160176
843,2.13206287448116
993,2.82816041817261
1403,2.94524293876815
506,10.7431620395601
6696,1.86888990949186
6254,2.41693684881044
510,13.7173950408577
4361,2.15939062886308
2558,4.89275680541758
5618,4.02763859466214
35,2.28101313294883
5239,2.64076459357824
4630,3.40989287818582
5623,2.93278750158353
5602,3.53682977138712
6530,1.87051299893893
1015,5.25135818573643
6625,1.88072156660608
2943,3.40139231369883
5816,1.9145445007543
22,2.56361912989724
1605,2.9768897292067
524,4.20130326428073
6725,2.48181966400822
2382,2.13404531220875
2925,2.42456402917161
4911,3.11755992445079
3357,2.05659635186788
2506,3.18139947583092
7271,2.29460743480379
6371,2.84214796657897
5777,2.44959222090657
1677,2.66434016755907
5731,2.78697276467881
3995,1.88837395198457
4455,1.98161721282985
5827,2.953383054975
2559,2.18783397943281
3111,2.14478185216082
4727,1.9294133002508
5897,2.7206962789283
54,3.42585417684318
4310,1.49860660150834
3640,1.93158952270052
1675,3.05996591373752
4121,3.4268080609315
3077,2.27178936926589
1513,2.60332440516916
131,1.92050540234251
6384,2.93457118973731
5026,2.72316283827489
6624,2.17115085417372
3108,2.61703195849305
505,4.53458092799152
1675,2.61693413118054
3052,1.91013950268295
7255,3.09281082740076
5647,1.78824124764199
1020,3.01684139654009
6674,3.08177999143078
6612,1.79863488272316
5364,3.08319293757911
4675,2.36021974354488
3788,2.3682561899614
252,3.87403613357993
3156,2.9983225334609
3129,2.58953643390228
4663,2.59892374953022
738,3.26759730472413
3700,2.23764873377526
3121,3.69071084957335
5138,2.03301217544248
3102,1.63739397222306
5605,2.83611013921833
4334,2.19146657800166
3122,4.00106716089836
1644,2.3849740837251
551,2.64046194882641
206,1.44067141654448
3872,2.49872112478858
5320,2.77612757777582
4228,2.02048692365659
6625,2.00927145814723
255,1.46072423606173
5786,2.69360169439958
3006,2.49398844174842
5176,3.24176547645256
4344,2.37581230852219
5820,2.72228934025024
3112,2.47277609583407
7128,3.81636687951389
2609,3.09356634282945
2557,3.64577351224648
1244,1.93441659119969
2110,1.77755596457514
2505,2.61053575706897
1171,2.85069510598362
1655,2.18212375217545
6182,2.02541017196599
6213,3.07845109604558
4175,2.18518781346837
4742,2.22279278147503
6370,3.08289746799866
5797,2.52095195785017
2165,2.23072803320516
5819,2.18781121386234
3454,2.25818466216997
7050,2.81163662797838
3102,2.03560074493818
3641,2.54756116792524
6761,4.0832531992454
1375,1.86701260968091
3007,1.9360346517965
7255,1.54882036656705
4946,3.34262145639782
5149,2.86859419991092
3457,3.52329853541287
6613,3.49568340011037
3110,4.35792758051601
122,3.27399527706757
4349,2.42785364751072
1659,2.02874697708017
4367,2.04746777441083
5323,3.32206220708294
6220,2.16628735559766
4232,2.85489213557552
3187,2.33460750115811
3462,2.01652558350147
4222,2.27533011226905
2856,2.61257511083147
4190,1.59108241082608
5623,3.23127935171716
4332,3.6411358845949
3075,2.5768474526398
274,2.78470958880021
6880,5.3554162552519
3847,2.17589028360289
1518,3.18616958602066
1675,1.86149347899733
3071,2.39151184478413
5341,9.25499610656141
3121,2.67660222604935
6850,9.45803528723075
516,13.0445791696526
2020,4.54853952868983
2504,1.74520718512173
7269,2.1738743967707
6728,2.08276642360253
5773,3.33558890465159
460,3.23454983497062
5702,2.31803954654244
4778,2.86805700744443
1477,2.11726294207182
5623,2.43744354898344
2161,2.55914019445401
5046,3.10733023052349
1481,2.43146494113149
2125,2.93059194081215
1812,1.86397954969595
207,3.34018454679037
2870,2.20091976595801
3410,2.0865031904031
934,2.82628566590765
2178,2.12794834921497
4050,1.45654109531245
4959,2.20110701275896
3110,2.63804770799207
6373,3.25682138974536
2164,2.46886990025406
5429,2.69887104807629
5600,2.76835647585912
1982,1.72733916707466
4224,2.23480836529227
3498,1.83596427010046
5618,2.26631233177478
5617,2.44682083322999
5301,1.98426540370952
6754,2.173090513868
3963,1.84534922528504
5529,3.17352443054869
6384,1.69480256680889
4367,2.07991619116282
1612,1.84355454859068
5922,2.27411277376279
5610,2.24957659150736
254,3.05524998006402
6614,3.05682686323418
911,2.36477281302649
2904,1.76369201983395
5597,2.13528740875019
5055,2.21049477695261
5348,2.47040678517274
2342,6.66325321408288
6390,2.44901735724268
4337,2.76963933533307
352,2.08752492918447
1209,2.67679055955754
5127,3.61517890399371
2381,2.55113106136321
4131,4.20196004363353
3348,2.48500243862065
928,2.28801357373965
289,1.96302948829835
258,4.01156328334375
6590,3.12205595816878
1705,2.49874901405124
2943,2.42485705019203
503,2.09717906524928
4450,2.4274795347842
6819,3.64702794217318
566,2.44938340794245
6669,2.31940734090621
4868,1.62661510470981
6069,3.25167271005113
1016,4.62766858108043
2771,2.40505686631011
6049,2.52362904899543
2139,3.13169319815964
3462,2.61692329611387
5431,2.11730938120329
840,1.99349002887409
557,1.81115330848796
5326,3.27126771568092
2400,2.11136526775762
5778,2.32923144331312
6980,2.86539898960238
190,2.44200779394804
6619,2.53260478093854
7050,2.90121269064694
6812,3.21018885676776
5604,1.61698211674441
4661,1.87000242609029
5204,2.65990433821291
1012,5.87143061593731
194,2.26460332346761
189,3.49921242258682
2311,8.03113904459114
6259,2.97717242821541
7027,2.32194766766752
2165,2.3199898576896
3775,2.78497231212353
5819,2.65895283586496
4167,2.77576040482853
4334,1.7809730402055
2939,3.00547149456389
3120,2.08863965537675
769,3.26030008201243
6327,4.15365797800605
7057,3.45679797457677
637,1.65015902369941
2943,2.66256849125765
4675,1.72324161080239
3101,2.71051209927432
6762,2.26432979293664
1093,2.44993360194487
6764,2.30318534887693
6358,2.16566990927876
6220,2.22419947658409
3075,2.21227000005707
953,1.8719470885694
2933,2.16551100801013
3494,2.48671599727829
5194,2.06248824031196
137,1.65206606584756
1016,2.40278247464087
3459,2.66080809739327
1634,2.08316073914605
1656,2.29133844066623
2768,1.81237250291167
5339,7.27627198723298
6238,2.87075233957156
5522,2.53703877315283
115,2.49197961809951
232,2.716562167487
4845,1.97663798922814
3089,2.2678736665884
4675,2.13729333230821
3144,2.3527229742148
6142,1.70359568007326
6852,2.5547130402038
5604,2.43281886031188
461,2.57589986995374
1745,2.36825783598233
6177,2.48760017515999
6840,2.01306450079591
5648,2.78945982256005
1656,3.83995242277719
6631,3.05814359052704
5544,3.02770041712471
6777,1.56343708401325
123,2.33149082545058
4341,3.6968734136801
4270,2.31711878390861
2975,1.91823376367128
2329,2.24151478415288
6016,1.79244874430539
6297,3.01593643127167
4677,2.53956842449981
696,2.87431536707342
3873,2.16134484306098
565,3.41997051197418
5048,3.16213096712402
3553,2.83055159346671
6567,1.98296964430052
3507,2.47923558019267
5431,4.03776536977062
6365,5.45358836648989
5327,3.09670712964996
1428,1.94789092333243
1538,2.91966269017541
2436,1.99823769266983
5604,2.58105820916112
5599,3.30145699167255
3458,3.12348331780606
238,1.95325970667653
4484,2.41441368237233
6092,1.85577418795662
3457,2.38842737162006
1510,2.12794567026185
3114,3.18002301576429
2943,3.09512987583047
5391,1.99480266726262
3037,2.56253268018425
5340,7.55117762493258
992,2.60562558236257
4675,2.32720897987405
6359,1.79512995112581
5325,2.40933416152275
1660,2.70130836854027
1975,3.91051551808153
5185,2.48539862458013
431,2.76686082256417
7101,3.69615071591165
2154,1.6874400237438
5702,3.03255444933373
6337,2.62243624017212
89,2.50477313765523
5820,2.11368346577232
1964,15.2510125908238
2168,3.12043289361535
1410,2.88187269511338
6386,3.43281464432181
5191,2.07007720829401
2016,4.02239845858987
6215,2.28957189287182
192,2.67309174335375
719,2.39679761905465
6697,1.9360391986052
4264,2.26270599328448
2163,2.65189963055207
5604,2.29512795758339
4131,3.17187648402539
6235,2.75941655069531
1678,3.11043742869884
6624,3.14572974032948
4338,2.93584606343913
5266,7.28156029053048
2941,3.30874112203295
3927,2.15247087501579
4622,2.2674098559267
3183,2.42575584735464
3403,3.17139442319492
4885,1.87216081763956
6726,2.30302498252424
7027,2.05882109356797
7214,2.69441809686418
525,3.537020385546
5373,3.07086385103021
35,3.04711472170801
6904,1.75067824270486
1014,2.73777905676211
2945,2.51987195680728
1514,2.62034389708798
6754,2.5502024261364
1483,2.58497732725638
1618,2.69704394414471
3428,2.52003915412983
132,2.96681961376327
3102,4.60671875550463
2165,1.64597241716301
4943,1.93118661456302
2227,1.44441856556733
2334,10.9105806614588
3497,1.75625081084605
4186,2.70472260562921
1376,3.25096265135411
953,2.97982164307264
1417,3.17910880198578
3770,1.72371579659072
6621,2.14328232459328
6109,2.63879516587017
1717,2.33672256456364
2557,2.16427339336488
503,2.71170786864081
5196,4.93120627344627
4766,2.14270729223559
6798,2.64201049367625
4103,2.3216204264875
3775,1.70619664997746
4987,2.35566300231664
242,4.61198984796026
5602,3.05653993947588
6558,3.98249147216457
6359,5.96147540912957
3030,2.66828107081743
1658,2.21687902119931
5195,7.62593651811344
2939,1.94223080128348
1812,2.17602811198367
510,37.5142348468083
2898,3.29715597140668
4310,2.06972221722724
944,3.01594414570483
4343,2.06403166445856
6532,1.87901836955824
7257,2.29767422251358
1643,1.77270302941908
1264,2.20627188849796
5176,3.3427111662571
4636,2.987093339663
5604,3.2516461834473
3458,3.7375458447009
386,1.7473725079809
1639,1.71671682721181
7078,2.88344822264205
1921,2.92321332454707
2941,3.03176680371763
5819,2.28230747303996
2183,2.39556994059509
5324,2.62519449462096
4334,2.19979628564655
6778,2.58945077992018
2530,3.07870349705252
4987,2.75436215910983
5436,3.18464689879118
24,2.42496286453191
1530,3.22318773568043
7129,2.21006995934319
254,4.2701089105686
3794,2.93218560593604
2380,2.55008075139208
93,3.29759346979613
5820,2.30848871584739
243,3.18900414874051
3121,2.9893693084206
6259,4.32848731418822
3415,2.8378575814709
5327,1.8404719430567
3066,2.44466866105675
747,2.13794132713944
3189,3.12693152429274
3079,2.10281007111563
229,2.29787769623963
5328,2.64021367401734
6803,2.58014552288013
4605,1.8675827416484
3030,2.24065078318955
1675,2.35935390623479
6074,6.86270244629742
4769,3.60509135317028
5395,1.97614629276539
3122,2.68459500478242
5770,1.81338351052741
6215,3.38043212740188
5623,3.11936111605921
3772,3.13568110744182
4661,2.93443532297673
2759,2.57605802039798
2381,2.73127933176817
5814,3.01142860331265
202,3.62325854092983
5327,2.17859021458616
620,3.11698401691791
4444,3.92188728345612
3723,2.75384063237914
6619,2.36249320496829
6053,3.07127360264078
6690,3.01854402441834
3010,1.40783850446836
4939,2.22312541956941
6845,2.84125829165079
2696,2.58774405435029
721,2.28216972341814
5108,2.24391061672708
5777,1.52550409935974
258,3.5336706768132
88,2.96998774384143
2339,6.94014883661538
5973,2.71209277547466
3775,2.44892010470931
524,2.21881819640932
5329,1.30063616216458
5558,2.72620602507777
22,2.86434879949584
2941,2.74879055907876
4421,2.36721453620088
4173,2.64159196390764
2031,1.85430030585326
5249,2.82240897998839
7129,1.7796062969928
5420,2.73888018007577
412,1.98619282412011
3965,1.88749795108551
5779,1.8454292327236
5311,3.37482081019847
5072,2.61244562184225
6086,2.00519019679451
5129,2.29026056122492
5190,2.04075138210089
1280,2.31165523416706
1012,14.7270909227228
252,2.52505151311496
1943,2.6139714603496
6762,2.87469464172655
5776,3.26795653817519
3110,3.00422685269012
4648,2.66677951412819
3103,2.18471211427113
6612,2.65483706807451
5381,3.11415217618938
6354,2.0602387886005
2944,2.56689020990733
4320,3.47934467459158
7050,3.37319388001284
4583,2.05138696297199
6592,2.34825525320977
5895,2.53471840375038
5234,3.51939318248936
1680,3.08165538606102
204,2.18166033238829
3119,1.89341929713624
4089,2.16840946217764
4347,3.37648425728017
6140,1.95337771150076
3036,2.28603367157407
1675,2.48846788506351
6677,2.99134477597152
1510,1.77642359601244
4982,1.36238117162456
5175,1.80627866239473
513,7.79020869331785
5489,3.20100749550326
5605,1.61765016563396
6305,2.10677752124394
15,1.47829101386411
5604,2.08460399073229
2170,2.17647896307962
5647,2.47439503813086
1654,2.91810534071617
4059,2.54746841348242
5820,2.42675367722199
1412,2.62839539446913
5770,2.31921133666543
505,2.43953161439561
3109,2.27602969236077
253,3.09785541981969
3644,2.00184508410099
4450,3.30781785989808
6624,3.12224023091179
7280,2.11804006879415
3124,1.88998062574333
2440,2.13829186125916
1100,3.33679686210976
6831,2.55820241369874
252,1.84690399511237
4338,2.77854851855516
112,2.33853325022273
1659,1.87016423023946
6230,2.58244604347945
190,1.97476278324155
6931,2.26856489250965
2407,3.36137300580066
2381,2.94709925752427
565,2.64897342772544
5819,2.45243866491842
1209,2.43796711306102
6618,4.47468880052752
1317,2.20889964134066
1482,4.50113422243213
6592,2.45319073454482
3797,2.05859060133066
5044,2.2117939653204
1231,2.60575032160104
5395,2.61036250621648
6337,2.01399613436979
6015,2.37429433374511
269,2.46411753682019
3030,2.24924421108715
2019,3.19805653469656
1432,2.35472618573525
511,11.5816238853802
6690,2.60755300940951
7026,2.11935520536566
3120,2.18231231449869
3589,1.91840886630073
3101,3.61076341320759
3459,2.49123130934748
5567,1.79305218077381
4799,2.21190024763651
6450,2.36829470770399
5778,2.08147228148707
7129,2.81173751279766
5191,6.26898868246851
1671,3.01883478597011
6149,2.87450554379771
5340,7.43065933751077
3724,1.9654748687754
6267,2.56391235320152
2260,1.95716650387245
4765,24.8324011192745
3036,3.00426172717218
5606,3.13667279576147
4506,1.80939944723767
3061,2.25313919855384
1675,1.74298359077718
3041,2.45997534054523
2348,2.47017405008207
5829,3.23147897541863
2124,1.71278797210293
1081,2.34914519729593
5381,4.26958512272142
3110,3.98277113107727
663,2.75796504068524
5604,3.45349679859858
6835,1.84188127805074
3107,3.63336596582099
637,2.51353871191747
5626,8.82316504713514
3111,3.17170572824659
620,1.53300493012271
2860,2.86627853798759
5340,6.0869183169624
4893,2.31944860451678
5489,2.29059210111408
5623,2.97504086247067
1656,2.19024411055264
1658,3.21437527384507
1486,1.98496203340602
4675,2.78702018060334
3410,2.00161424864577
4607,1.73132203897245
3480,3.0251455209414
216,2.63418507470425
5787,2.10845490672956
6941,2.12940110915837
6382,3.81659499817115
5757,2.53154978853287
1410,1.92358896710249
2735,2.99930864754659
1675,3.35957979250445
1982,5.7204214637107
5263,7.64983236830464
4675,1.81167428882914
1673,1.96418905899223
5046,2.58152365251115
5810,2.62955408512927
3110,3.00286605389579
6066,7.43618330352199
1481,3.0187377915579
2975,2.34619190304465
1517,1.73113719947238
5101,3.53891166744978
5327,2.91473736669001
570,4.27603880036559
3694,2.61273387030727
997,3.25458510316825
204,3.31067792516414
108,1.71981957693689
4605,2.08068573319398
6149,2.71009413805504
6528,1.93738231606698
4622,2.52816512612536
6317,2.48823549887005
95,2.58732913925616
5623,2.22342116323992
5411,3.8587770511921
4435,2.36211861314466
2153,2.61517477032458
1980,2.48519880584623
4264,2.09245836844225
6690,1.57661069738356
4850,2.10933496321931
2050,2.79368024558093
6060,2.27269961771063
6220,1.96853280018618
6066,3.07066812346831
6210,1.5529768234653
6593,2.04374389318587
5397,3.22710995672793
7106,2.0272322476692
2872,2.61292642791613
6618,3.06768226549807
2938,2.34916779934556
6474,1.56936843252028
6646,1.87473023676955
2647,2.34391825153842
6186,2.76251321050389
254,2.2547554347488
3765,2.54233763323997
1444,2.54525646627926
6465,2.13825485021989
561,4.85150514573172
1011,4.07067321471989
717,3.80332374288117
5525,1.52591576554903
2654,2.3127403996751
7291,1.96856291183915
4449,2.11950320219004
3122,2.01376743779615
5194,2.22321525772838
274,2.92447717002659
3125,2.90696352575733
5623,2.97021439810983
7128,3.34180631782428
2018,8.04010772001891
3107,3.13889540355702
1081,2.11488148686048
5623,2.57317077073012
4729,1.45638256841383
1675,1.97313098603684
4845,2.82285704703449
3457,3.17041041219298
6182,1.52866322512526
207,2.06447936903443
1902,2.05506624355667
4777,4.46720294745676
5841,3.25559174775307
842,2.33960484284467
961,3.73829390848871
